32,928.0
32,928.0
33,928.0
33,928.0
34,936.0
35,928.0
35,928.0
35,928.0
35,928.0
35,928.0
36,928.0
36,928.0
37,936.0
37,928.0
37,928.0
36,948.0
38,948.0
38,928.0
39,928.0
39,928.0
39,928.0
40,928.0
40,928.0
41,928.0
42,928.0
42,928.0
42,936.0
42,928.0
43,928.0
43,928.0
43,936.0
44,936.0
44,928.0
44,928.0
45,940.0
45,928.0
46,928.0
46,928.0
47,928.0
47,928.0
48,928.0
49,928.0
49,948.0
50,1670.4
50,1670.4
50,1670.4
50,928.0
51,1670.4
51,1670.4
51,928.0
52,1694.4
52,1670.4
52,1670.4
52,1670.4
52,1678.4
52,928.0
52,928.0
52,940.0
52,1670.4
53,1670.4
53,928.0
54,1670.4
54,1670.4
54,928.0
55,1670.4
55,1670.4
55,1670.4
55,1694.4
55,1670.4
56,1670.4
56,1670.4
56,1670.4
56,1670.4
56,1670.4
56,1670.4
57,1670.4
57,1670.4
58,1670.4
59,1670.4
58,1670.4
59,1670.4
59,1670.4
60,1670.4
60,1670.4
60,1694.4
60,1670.4
61,1670.4
61,1670.4
61,1682.4
61,1706.4
61,928.0
61,1678.4
61,1678.4
62,1670.4
62,1670.4
62,1694.4
62,928.0
63,1670.4
62,1678.4
64,1670.4
64,1670.4
64,1670.4
64,1706.4
65,1670.4
65,1670.4
65,1670.4
65,1670.4
66,1698.4
66,1670.4
66,1670.4
66,1670.4
66,1670.4
66,1670.4
67,1670.4
67,2456.8
67,2436.8
67,2436.8
67,928.0
68,2412.8
68,2412.8
68,2420.8
68,1670.4
68,1670.4
69,2412.8
69,2436.8
69,1670.4
69,1670.4
69,1670.4
69,1670.4
69,1670.4
69,1694.4
70,2412.8
69,2412.8
70,1670.4
70,2412.8
70,1670.4
70,1694.4
71,2420.8
71,1698.4
72,2436.8
72,2464.8
72,2420.8
72,2412.8
72,2420.8
72,1670.4
72,2412.8
73,2436.8
72,2464.8
73,2420.8
73,2412.8
73,1670.4
72,1670.4
73,2412.8
73,2456.8
73,2412.8
74,2424.8
74,1670.4
74,2412.8
74,1670.4
74,2412.8
74,1682.4
74,1670.4
74,1670.4
74,2464.8
75,2456.8
75,1682.4
75,2412.8
75,2436.8
75,2412.8
74,1670.4
75,2452.8
75,1670.4
75,2436.8
75,2412.8
76,2412.8
76,2412.8
76,2420.8
76,1698.4
76,1670.4
76,2412.8
76,2420.8
77,2412.8
77,2420.8
77,2412.8
77,1670.4
77,2464.8
76,2412.8
78,1670.4
76,2412.8
79,2412.8
79,2420.8
79,1682.4
79,2412.8
79,2412.8
79,2412.8
79,2420.8
79,2412.8
79,2464.8
79,2420.8
80,2412.8
79,2412.8
78,2440.8
80,2412.8
79,1670.4
80,2452.8
80,2412.8
81,2412.8
81,2412.8
81,2412.8
81,2412.8
81,2412.8
81,2412.8
81,1670.4
81,2420.8
82,2412.8
82,2412.8
82,1670.4
83,2412.8
82,2412.8
83,2412.8
83,2412.8
82,2412.8
83,2412.8
83,1670.4
82,2440.8
83,2436.8
84,1670.4
84,2412.8
85,3155.2
85,2412.8
85,2412.8
84,3191.2
86,2412.8
86,2412.8
85,2412.8
86,2412.8
86,2440.8
86,1670.4
86,2412.8
86,2412.8
86,2412.8
85,2412.8
86,2452.8
86,2440.8
87,3155.2
86,3211.2
87,3215.2
87,3155.2
87,2412.8
86,2412.8
86,2440.8
87,2464.8
88,3163.2
88,2412.8
88,2420.8
87,2412.8
88,2412.8
87,2412.8
87,2412.8
89,3199.2
87,3179.2
88,2420.8
89,2412.8
89,2412.8
89,2412.8
89,2432.8
88,2412.8
89,3167.2
89,1670.4
90,3163.2
90,2412.8
90,1670.4
90,2424.8
89,2412.8
90,2412.8
90,2420.8
91,3163.2
91,3179.2
91,2412.8
91,2412.8
91,2412.8
91,2412.8
91,2412.8
91,2456.8
90,3163.2
92,2412.8
92,3163.2
92,2440.8
92,1670.4
91,1670.4
92,2412.8
92,3163.2
93,3155.2
93,3155.2
93,3155.2
93,2412.8
93,3163.2
93,2412.8
93,2440.8
94,3163.2
94,3163.2
93,2412.8
93,2412.8
93,2424.8
94,2440.8
95,3179.2
94,3155.2
94,3195.2
94,2412.8
95,2424.8
95,2440.8
96,3163.2
95,3179.2
96,2412.8
96,2412.8
96,2412.8
96,2412.8
96,3195.2
96,2412.8
96,2412.8
96,2412.8
96,2424.8
97,2440.8
97,1670.4
96,2412.8
97,2420.8
97,1670.4
98,3155.2
96,2412.8
98,3155.2
98,3179.2
98,3155.2
98,2412.8
96,2412.8
98,2412.8
99,3155.2
99,2412.8
99,2420.8
100,3155.2
99,3155.2
100,2412.8
100,2412.8
99,3155.2
100,3179.2
100,3155.2
101,2412.8
101,3155.2
99,2412.8
100,2412.8
101,3179.2
102,3187.2
102,2420.8
102,2412.8
101,3155.2
103,3163.2
103,3179.2
103,3183.2
102,3183.2
104,3183.2
104,3155.2
104,3155.2
104,3155.2
104,3163.2
103,3183.2
104,2412.8
104,3179.2
104,3191.2
103,3183.2
102,3179.2
105,3155.2
105,3163.2
104,2412.8
104,3155.2
106,3921.6
105,3155.2
105,3167.2
106,3949.6
106,3949.6
106,2412.8
106,3897.6
107,3155.2
106,2412.8
107,2412.8
107,3155.2
107,3179.2
108,3155.2
