32,928.0
32,928.0
33,928.0
33,928.0
34,936.0
35,928.0
35,928.0
35,928.0
35,928.0
35,928.0
36,928.0
36,928.0
37,936.0
36,948.0
38,948.0
38,928.0
42,928.0
45,928.0
49,1670.4
49,1670.4
50,1670.4
50,1682.4
50,1670.4
50,1670.4
50,1670.4
51,1670.4
51,1670.4
51,1670.4
51,1670.4
51,1670.4
51,1670.4
51,1678.4
52,1694.4
52,1670.4
52,1670.4
52,1670.4
52,1670.4
52,1670.4
53,1670.4
53,1670.4
53,1670.4
54,1670.4
54,1670.4
54,1670.4
54,1670.4
54,1670.4
54,1670.4
55,1670.4
55,1670.4
56,1670.4
56,1670.4
56,1698.4
57,1670.4
57,1670.4
57,1682.4
57,1670.4
57,1670.4
58,1670.4
59,1670.4
61,1670.4
60,1670.4
65,2412.8
65,2412.8
65,1670.4
67,2436.8
66,2412.8
67,2436.8
68,2412.8
68,2412.8
67,2456.8
68,2420.8
69,2412.8
68,2412.8
69,2436.8
69,2412.8
70,2412.8
70,2412.8
71,2412.8
70,2456.8
71,2412.8
71,2436.8
71,2464.8
71,2412.8
71,2464.8
72,2412.8
72,2420.8
72,2412.8
72,2412.8
73,2412.8
72,2412.8
73,2412.8
73,2412.8
74,2412.8
73,2420.8
73,2412.8
74,1670.4
74,2412.8
74,2412.8
75,2412.8
76,2412.8
75,2436.8
75,2412.8
75,2412.8
77,2412.8
76,2412.8
77,2412.8
78,2412.8
78,2412.8
79,2412.8
78,2420.8
78,2412.8
80,2412.8
81,3155.2
80,2412.8
81,2412.8
81,2412.8
81,2412.8
81,3191.2
84,3195.2
84,3155.2
84,3155.2
83,2412.8
84,3163.2
86,3155.2
86,3155.2
85,3211.2
86,3155.2
86,3163.2
87,3215.2
87,3163.2
87,3155.2
87,3155.2
88,3155.2
87,3155.2
88,3155.2
88,3155.2
88,3155.2
87,3155.2
88,3155.2
88,3199.2
88,3163.2
90,3183.2
88,3163.2
89,3155.2
89,3167.2
90,3183.2
90,3155.2
88,3167.2
89,3155.2
90,3155.2
87,3179.2
91,3163.2
90,3155.2
91,3155.2
92,3155.2
92,3155.2
92,3155.2
93,3155.2
93,3163.2
93,3163.2
93,3155.2
93,3155.2
94,3155.2
94,3155.2
95,3155.2
95,3183.2
95,3155.2
95,3199.2
96,3155.2
96,3167.2
97,3155.2
97,3155.2
98,3155.2
99,3905.6
99,3897.6
100,3155.2
103,3909.6
103,3897.6
105,3909.6
104,3921.6
104,3909.6
106,3897.6
107,3897.6
105,3925.6
107,3897.6
107,3897.6
107,3925.6
107,3905.6
106,3897.6
105,3925.6
106,3949.6
108,3905.6
107,3921.6
107,3897.6
108,3897.6
107,3921.6
109,3897.6
109,3897.6
109,3953.6
108,3905.6
108,3897.6
109,3897.6
110,3897.6
110,3925.6
111,3925.6
111,3897.6
111,3897.6
110,3897.6
111,3897.6
112,3897.6
111,3897.6
110,3905.6
112,3897.6
111,3925.6
110,3897.6
114,3905.6
112,3917.6
114,3897.6
114,3897.6
114,3905.6
113,3905.6
113,3909.6
113,3897.6
110,3897.6
114,3897.6
115,3897.6
116,3909.6
117,4676.0
118,3909.6
117,3897.6
119,3897.6
117,3897.6
119,3909.6
119,4664.0
118,4676.0
120,4640.0
119,3897.6
121,4640.0
122,4640.0
122,4640.0
124,4708.0
124,4664.0
125,4664.0
124,4640.0
123,4640.0
123,4648.0
127,3897.6
128,4640.0
124,4652.0
130,4664.0
129,4640.0
130,4640.0
128,4640.0
128,4640.0
130,4640.0
131,4640.0
130,4640.0
131,4640.0
130,4668.0
132,4652.0
132,4640.0
132,4648.0
133,4652.0
134,4648.0
131,3909.6
136,5406.4
135,4640.0
135,4640.0
138,5406.4
138,4640.0
137,4652.0
138,4640.0
136,4640.0
139,5390.4
142,5402.4
139,4652.0
143,5406.4
143,5406.4
145,5382.4
145,5406.4
144,5410.4
145,5410.4
147,5410.4
145,5406.4
144,5410.4
150,5410.4
147,4652.0
148,5382.4
149,5390.4
151,5410.4
150,5394.4
146,5382.4
151,5410.4
149,4652.0
154,5410.4
155,5406.4
160,6152.8
162,5382.4
163,6148.8
165,6152.8
