33,928.0
33,928.0
34,928.0
34,928.0
35,928.0
35,948.0
35,928.0
37,948.0
38,928.0
39,928.0
39,928.0
39,936.0
40,928.0
40,928.0
40,928.0
48,1670.4
49,1670.4
49,1670.4
49,1670.4
49,1670.4
49,1670.4
50,1682.4
50,1670.4
51,1670.4
51,1682.4
51,1670.4
51,1670.4
51,1670.4
52,1694.4
52,1670.4
52,1670.4
53,1670.4
53,1670.4
53,1670.4
53,1670.4
54,1670.4
54,1670.4
54,1670.4
54,1670.4
55,1670.4
55,1670.4
55,1670.4
55,1698.4
56,1670.4
56,1670.4
56,1670.4
56,1670.4
56,1670.4
57,1682.4
59,1670.4
59,1670.4
65,2412.8
66,2440.8
67,2412.8
67,2412.8
67,2412.8
67,2412.8
67,2436.8
67,2412.8
67,2424.8
67,1670.4
68,2424.8
68,2412.8
68,2412.8
68,2412.8
68,2420.8
69,2412.8
68,2436.8
69,2412.8
69,2464.8
69,2412.8
69,1670.4
70,2412.8
69,2412.8
70,2412.8
70,2412.8
70,2412.8
70,2412.8
70,2412.8
71,2464.8
71,2424.8
71,2464.8
71,2412.8
71,2412.8
71,2464.8
71,2412.8
71,2412.8
71,2436.8
72,2412.8
72,2412.8
72,2412.8
71,2412.8
73,2412.8
73,2412.8
73,2412.8
73,2412.8
73,2424.8
74,2420.8
74,2436.8
75,2412.8
75,2412.8
75,2412.8
75,2412.8
75,2420.8
74,2412.8
77,2412.8
76,2412.8
78,2412.8
78,2412.8
79,2412.8
79,2412.8
79,2412.8
79,2412.8
80,2412.8
80,2412.8
80,2424.8
79,2412.8
81,3155.2
80,2412.8
83,3195.2
83,3155.2
85,3163.2
85,3155.2
85,3183.2
85,3155.2
84,3155.2
85,3155.2
86,3179.2
85,3167.2
86,3155.2
86,3155.2
86,3163.2
87,3183.2
86,3155.2
87,3179.2
87,3155.2
87,3155.2
86,3155.2
88,3179.2
88,3199.2
87,3155.2
89,3155.2
89,3155.2
87,3155.2
88,3199.2
89,3163.2
89,3155.2
90,3155.2
90,3183.2
90,3155.2
89,3155.2
88,3195.2
90,3155.2
89,3155.2
90,3163.2
90,3167.2
90,3167.2
92,3155.2
91,3155.2
90,3179.2
92,3155.2
92,3163.2
91,3155.2
93,3163.2
92,3155.2
93,3155.2
93,3183.2
94,3155.2
94,3167.2
94,3155.2
94,3155.2
94,3155.2
94,3155.2
95,3155.2
95,3155.2
95,3155.2
95,3155.2
96,3155.2
96,3155.2
96,3155.2
97,3155.2
96,3163.2
99,3897.6
99,3921.6
98,3155.2
99,3897.6
101,3897.6
102,3921.6
102,3897.6
104,3925.6
104,3909.6
102,3921.6
104,3917.6
106,3897.6
104,3957.6
106,3925.6
104,3925.6
104,3921.6
107,3897.6
108,3897.6
106,3897.6
108,3905.6
106,3925.6
108,3921.6
109,3897.6
108,3925.6
107,3949.6
109,3897.6
109,3897.6
108,3921.6
111,3909.6
109,3897.6
110,3897.6
111,3897.6
110,3897.6
112,3897.6
112,3921.6
111,3897.6
110,3905.6
112,3897.6
111,3917.6
114,3909.6
111,3921.6
113,3897.6
113,3897.6
114,3897.6
114,3905.6
110,3897.6
114,3897.6
113,3921.6
113,3897.6
115,3905.6
115,3897.6
114,3905.6
116,3909.6
119,3897.6
118,3897.6
119,4676.0
118,4676.0
120,4640.0
120,4668.0
119,4640.0
119,4664.0
122,4664.0
122,4640.0
122,3897.6
124,4700.0
124,4640.0
124,4640.0
124,4648.0
126,4668.0
126,4640.0
125,4640.0
125,4652.0
125,4708.0
125,4696.0
125,4640.0
126,4640.0
126,4664.0
126,4648.0
128,4640.0
125,4640.0
129,4664.0
128,4640.0
128,4676.0
128,4664.0
128,4640.0
127,4640.0
129,4652.0
130,4652.0
132,4640.0
130,4640.0
133,4664.0
134,4640.0
135,4640.0
137,4652.0
138,4652.0
138,5406.4
140,5410.4
139,5466.4
140,5390.4
142,5410.4
136,4652.0
142,5382.4
142,4640.0
145,5410.4
143,5410.4
147,5410.4
145,5410.4
145,5382.4
145,5406.4
146,5406.4
151,5382.4
153,5382.4
156,5406.4
159,6152.8
166,6160.8
162,6160.8
168,6132.8
179,6895.2
